Home Team,Away Team,Result,Home Team Goals Scored,Away Team Goals Scored,Home Team Possession %,Away Team Possession %,Winning Team Possession Difference %,Home Team Off Target Shots,Away Team Off Target Shots,Home Team On Target Shots,Away Team On Target Shots,Home Team Total Shots,Away Team Total Shots,Home Away Teamlocked Shots,Away Team Blocked Shots,Home Team Corners,Away Team Corners,Home Team Throw Ins,Away Team Throw Ins,Home Team Pass Success %,Away Team Pass Success %,Home Team Clearances,Away Team Clearances,Home Team Fouls,Away Team Fouls,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Second Yellow Cards,Away Team Second Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Goals Conceeded,Away Team Goals Conceeded,year,Half Time Score,Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Aerials Won,Away Team Aerials Won
0,1,Home Team Win,1,0,35,65,-30,6,11,6,3,15,18,3,4,3,10,18,15,74,86,26,10,14,14,4,2,0,1,0,0,0,1,2019,0-0,1-0,4.3,6.2,5.5,13,14
1,0,Away Team Win,0,2,66,34,-32,8,11,1,4,12,17,3,2,7,5,30,20,79,60,10,23,17,15,3,3,0,0,0,0,2,0,2019,0-1,0-2,4,4.9,6.8,33,31
2,2,Tie,2,2,68,32,,9,5,4,3,25,8,12,0,7,1,23,14,88,71,5,42,13,15,4,4,0,0,0,1,2,2,2019,44562,2-2,7.4,6.2,5.7,18,12
1,0,Away Team Win,2,4,48,52,4,2,4,6,10,10,16,2,2,6,4,17,21,83,84,11,13,14,5,3,3,0,0,0,0,4,2,2019,44621,2-4,8.9,5.3,7.6,9,10
2,2,Tie,1,1,51,49,,3,8,4,5,12,16,5,3,7,9,24,18,78,79,24,18,11,14,1,4,1,0,0,0,1,1,2019,1-0,1-1,5.7,6.2,6.3,15,15
0,1,Home Team Win,1,0,64,36,28,7,1,3,1,13,4,3,2,6,0,17,17,89,80,11,8,7,11,0,2,0,0,0,0,0,1,2019,0-0,1-0,3,7.2,5.7,13,8
1,0,Away Team Win,0,1,53,47,-6,7,8,2,3,13,17,4,6,5,4,26,18,75,76,17,16,18,13,3,3,0,0,0,0,1,0,2019,0-0,0-1,3.9,5.6,6.7,21,31
2,2,Tie,1,1,47,53,,3,1,5,1,13,4,5,2,9,4,25,30,69,71,7,15,19,13,3,1,0,0,0,0,1,1,2019,44562,1-1,4,6.4,6.3,37,25
2,2,Tie,1,1,50,50,,10,4,5,2,16,9,1,3,9,2,27,25,68,66,11,17,13,21,1,3,0,0,0,0,1,1,2019,0-0,1-1,5.1,6.1,5.7,26,30
1,0,Away Team Win,0,2,51,49,-2,11,7,6,7,24,15,7,1,9,1,22,20,75,74,7,22,15,18,2,2,0,0,0,0,2,0,2019,0-2,0-2,5.7,5.6,6.7,26,17
1,0,Away Team Win,1,5,48,52,4,5,2,7,8,18,11,6,1,11,2,30,22,76,75,19,20,18,18,6,3,0,0,0,0,5,1,2019,0-3,1-5,7.7,4,7.9,15,15
1,0,Away Team Win,1,4,39,61,22,1,5,4,7,5,18,0,6,1,5,22,19,77,84,17,3,14,7,2,2,0,0,1,0,4,1,2019,1-0,1-4,6.8,4.7,8,9,15
1,0,Away Team Win,1,2,62,38,-24,4,1,6,4,10,6,0,1,4,6,29,23,79,68,10,23,18,17,3,0,0,0,0,0,2,1,2019,0-1,1-2,5.8,5.8,6.3,33,30
1,0,Away Team Win,0,1,37,63,26,3,2,3,3,6,6,0,1,6,1,15,18,81,88,8,13,6,15,1,3,0,0,0,0,1,0,2019,0-0,0-1,4,6.2,6.6,11,10
2,2,Tie,2,2,46,54,,7,4,6,6,20,11,7,1,6,5,21,23,74,77,19,10,17,11,0,1,0,0,0,0,2,2,2019,44563,2-2,7.6,6.1,6.4,18,22
0,1,Home Team Win,2,1,50,50,0,4,4,5,2,10,9,1,3,3,1,18,17,84,83,12,9,13,10,0,2,0,0,0,0,1,2,2019,44562,2-1,5.7,6.7,5.5,11,12
1,0,Away Team Win,0,1,66,34,-32,7,3,4,3,17,9,6,3,9,5,31,26,78,57,7,46,8,14,2,4,0,0,0,0,1,0,2019,0-1,0-1,3.7,5.7,5.9,28,30
2,2,Tie,1,1,27,73,,1,5,4,5,7,15,2,5,1,8,13,33,64,86,34,8,14,7,4,1,0,0,0,0,1,1,2019,0-0,1-1,4.7,5.9,6.6,19,18
0,1,Home Team Win,3,0,52,48,4,4,8,3,2,11,12,4,2,5,3,22,16,84,81,24,8,15,17,1,4,0,0,0,0,0,3,2019,2-0,3-0,4.6,7.6,5.2,11,16
1,0,Away Team Win,0,1,40,60,20,4,5,1,3,6,12,1,4,0,10,20,13,76,86,21,9,9,13,2,2,0,1,0,0,1,0,2019,0-1,0-1,3.2,5.7,7,11,19
0,1,Home Team Win,1,0,41,59,-18,6,5,6,2,15,12,3,5,1,5,24,25,75,79,8,10,17,16,1,1,0,0,0,0,0,1,2019,1-0,1-0,3.7,6.7,5.3,19,23
0,1,Home Team Win,2,1,64,36,28,7,2,4,5,14,7,3,0,5,3,26,21,84,73,7,25,9,16,3,4,0,1,0,0,1,2,2019,1-0,2-1,5.6,6.4,5.7,24,17
1,0,Away Team Win,0,2,70,30,-40,7,1,4,5,16,9,5,3,7,1,18,16,88,75,5,24,14,13,6,3,0,0,0,0,2,0,2019,0-1,0-2,4.7,5,7.3,16,10
0,1,Home Team Win,3,1,68,32,36,7,6,6,1,13,8,1,1,7,3,20,19,85,68,11,14,12,16,2,2,0,0,0,0,1,3,2019,2-0,3-1,6,7.3,5.3,21,23
1,0,Away Team Win,1,3,44,56,12,3,7,5,5,12,16,4,4,6,4,21,26,76,83,15,9,10,14,2,1,0,0,0,0,3,1,2019,0-0,1-3,7.4,5.5,7.1,15,21
2,2,Tie,2,2,72,28,,6,8,5,2,14,12,3,2,5,2,24,24,88,65,18,13,7,7,1,0,0,0,0,0,2,2,2019,0-0,2-2,7.5,6.5,6.3,13,16
0,1,Home Team Win,3,1,61,39,22,8,7,9,3,23,11,6,1,8,2,20,17,87,79,11,30,13,8,0,0,0,0,0,0,1,3,2019,44564,3-1,6.6,7.4,5,21,11
2,2,Tie,1,1,57,43,,4,4,2,3,8,11,2,4,5,3,18,25,81,73,3,19,14,12,1,0,0,0,0,0,1,1,2019,44562,1-1,3.9,6.2,6.3,16,24
0,1,Home Team Win,3,1,40,60,-20,6,7,12,6,20,18,2,5,7,8,18,24,79,81,34,16,13,15,2,3,0,0,0,0,1,3,2019,2-0,3-1,7.6,7.3,5.1,31,18
0,1,Home Team Win,4,0,59,41,18,3,3,8,2,16,6,5,1,6,4,18,14,86,76,18,16,10,15,1,3,0,0,0,0,0,4,2019,3-0,4-0,5.4,8.2,4.6,16,21
1,0,Away Team Win,1,3,49,51,2,6,8,1,11,11,22,4,3,3,5,19,19,84,86,12,8,11,13,3,2,1,0,0,0,3,1,2019,0-1,1-3,6.9,4.1,8.3,10,7
1,0,Away Team Win,0,2,47,53,6,8,3,4,7,16,11,4,1,4,1,14,6,87,86,7,12,13,7,3,3,0,0,0,0,2,0,2019,0-1,0-2,5.6,5.3,7.4,15,7
2,2,Tie,1,1,39,61,,0,4,2,3,4,9,2,2,5,9,14,25,66,77,25,15,8,15,1,2,0,0,0,0,1,1,2019,1-0,1-1,3.8,5.9,6.4,18,32
1,0,Away Team Win,1,4,49,51,2,5,2,3,5,10,10,2,3,2,4,25,28,78,76,10,11,12,16,4,3,0,0,0,0,4,1,2019,0-1,1-4,5.7,5.1,7.9,8,13
0,1,Home Team Win,2,0,31,69,-38,6,8,5,2,14,12,3,2,5,4,22,30,65,87,28,21,14,15,4,3,0,0,0,0,0,2,2019,1-0,2-0,4.3,6.6,5.6,12,14
0,1,Home Team Win,3,0,43,57,-14,4,11,5,2,11,26,2,13,6,10,24,27,70,80,39,19,15,6,0,1,0,0,0,0,0,3,2019,1-0,3-0,6,7.5,5.2,24,36
0,1,Home Team Win,3,2,61,39,22,5,9,4,5,12,17,3,3,6,2,25,20,85,75,10,16,13,3,0,1,0,0,0,0,2,3,2019,2-0,3-2,7.7,6.7,5.9,18,9
1,0,Away Team Win,0,4,59,41,-18,1,4,4,7,7,16,2,5,2,5,15,13,89,85,12,13,7,5,1,0,0,0,0,0,4,0,2019,0-2,0-4,5.8,4.7,8.6,5,8
0,1,Home Team Win,6,1,53,47,6,4,3,9,2,18,6,5,1,7,5,15,20,83,78,17,11,22,16,1,2,0,0,0,0,1,6,2019,3-0,6-1,6.6,8.6,3.9,16,17
0,1,Home Team Win,2,1,56,44,12,9,2,8,2,23,5,6,1,3,3,23,21,86,81,16,16,7,15,1,2,0,0,0,0,1,2,2019,1-0,2-1,6.8,7.1,5.2,15,4
0,1,Home Team Win,1,0,67,33,34,3,4,2,1,13,6,8,1,11,4,19,11,89,74,13,13,10,10,1,1,0,0,0,0,0,1,2019,1-0,1-0,3.6,7.2,5.7,13,15
0,1,Home Team Win,4,0,56,44,12,3,10,8,6,15,22,4,6,1,5,15,21,87,85,26,11,14,5,1,0,0,0,0,0,0,4,2019,2-0,4-0,6.3,7.8,4.9,13,6
1,0,Away Team Win,0,4,39,61,22,7,7,4,9,12,16,1,0,3,6,21,15,78,85,15,9,13,9,2,0,1,0,0,0,4,0,2019,0-2,0-4,6.2,4.2,8.4,12,10
1,0,Away Team Win,1,2,35,65,30,1,5,1,5,5,14,3,4,2,8,21,29,73,84,11,9,12,10,4,1,0,0,0,0,2,1,2019,0-1,1-2,5.4,5.8,7.1,10,16
1,0,Away Team Win,0,2,47,53,6,6,3,1,4,10,9,3,2,9,0,41,34,70,77,10,38,9,11,2,2,0,0,0,0,2,0,2019,0-1,0-2,4.2,5.2,7,24,10
0,1,Home Team Win,5,0,74,26,48,9,2,10,0,23,2,4,0,6,0,15,14,94,76,2,19,8,10,0,3,0,0,0,0,0,5,2019,1-0,5-0,5.7,9.1,4.1,8,3
0,1,Home Team Win,5,1,60,40,20,4,5,9,5,14,11,1,1,1,3,16,20,87,85,11,15,6,7,1,1,0,0,0,0,1,5,2019,2-0,5-1,7.1,8.1,4.6,11,9
0,1,Home Team Win,5,0,59,41,18,2,1,9,5,13,8,2,2,1,4,21,26,77,69,12,14,8,6,1,0,0,0,0,0,0,5,2019,1-0,5-0,6.3,8.7,4.8,20,11
2,2,Tie,1,1,48,52,,6,5,5,2,11,10,0,3,3,5,22,22,76,79,12,20,11,14,0,1,0,0,1,0,1,1,2019,0-1,1-1,4.3,6.2,6.1,25,16
1,0,Away Team Win,1,6,33,67,34,5,5,1,11,9,16,3,1,2,8,29,22,76,90,16,7,4,6,2,3,0,0,0,0,6,1,2019,0-0,1-6,7.4,4.1,9.1,4,7
0,1,Home Team Win,2,1,50,50,0,1,4,6,5,19,11,12,2,5,5,26,15,80,82,18,26,6,16,0,2,0,0,0,0,1,2,2019,0-0,2-1,6,6.4,5.7,15,17
0,1,Home Team Win,8,0,63,37,26,6,2,11,1,21,5,4,2,9,2,23,15,89,74,6,15,11,11,1,2,0,0,0,0,0,8,2020,3-0,8-0,6.7,10,2.4,8,6
1,0,Away Team Win,2,3,50,50,0,6,5,6,7,13,13,1,1,1,6,15,23,80,78,12,9,11,13,3,4,0,0,0,0,3,2,2020,44593,2-3,9.1,5.4,6.9,32,24
2,2,Tie,1,1,62,38,,6,6,6,4,18,13,6,3,14,3,22,16,80,71,17,27,14,13,2,2,0,0,0,0,1,1,2020,0-0,1-1,5.7,6.3,6.8,17,16
1,0,Away Team Win,2,3,64,36,-28,10,0,7,6,26,7,9,1,7,2,25,23,82,70,6,25,12,16,2,2,0,0,0,0,3,2,2020,0-2,2-3,8.1,5.9,6.7,22,14
1,0,Away Team Win,1,4,45,55,10,7,6,6,6,16,13,3,1,7,4,27,23,71,80,11,28,12,17,2,0,0,0,0,0,4,1,2020,0-2,1-4,6.8,5,7.9,17,24
1,0,Away Team Win,1,3,59,41,-18,6,1,3,5,15,9,6,3,8,1,27,20,82,75,7,31,9,9,2,0,0,0,0,0,3,1,2020,0-1,1-3,6.2,5,7.3,17,27
0,1,Home Team Win,3,0,48,52,-4,3,2,4,2,10,8,3,4,1,3,19,18,87,88,17,3,10,9,1,1,0,0,0,0,0,3,2020,1-0,3-0,4.9,7.7,5.5,0,9
0,1,Home Team Win,3,1,72,28,44,10,4,10,1,23,9,3,4,7,5,17,15,89,72,11,24,5,11,1,2,0,0,0,0,1,3,2020,2-0,3-1,6.5,8,4.9,10,8
2,2,Tie,0,0,41,59,,4,2,1,3,9,7,4,2,4,4,18,24,74,82,22,16,14,12,1,2,0,0,0,0,0,0,2020,0-0,0-0,2.2,6.3,6.8,12,17
1,0,Away Team Win,1,3,56,44,-12,4,7,6,3,12,11,2,1,4,3,28,23,83,76,15,21,13,16,3,4,0,0,0,0,3,1,2020,0-2,1-3,5.8,5.2,6.7,13,23
0,1,Home Team Win,1,0,47,53,-6,2,4,2,2,7,12,3,6,4,7,31,37,83,79,23,15,12,16,3,3,0,0,0,0,0,1,2020,0-0,1-0,3.2,7,5.3,24,16
2,2,Tie,1,1,59,41,,6,5,4,2,11,7,1,0,4,1,21,23,83,70,11,19,16,10,1,3,0,0,0,0,1,1,2020,44562,1-1,4.1,6.7,6.2,19,19
1,0,Away Team Win,1,4,49,51,2,5,6,2,7,12,15,5,2,3,9,20,18,80,81,21,17,9,17,1,3,1,1,0,0,4,1,2020,44562,1-4,7.5,4.5,8.6,8,12
0,1,Home Team Win,2,0,20,80,-60,2,7,4,6,6,18,0,5,3,11,11,28,64,91,53,9,7,8,3,4,0,0,0,0,0,2,2020,1-0,2-0,4.7,7,6,11,9
2,2,Tie,1,1,62,38,,3,8,6,2,14,14,5,4,7,5,29,16,84,73,18,20,11,16,1,2,0,0,0,0,1,1,2020,0-0,1-1,4.7,6.6,6.3,24,12
1,0,Away Team Win,1,3,65,35,-30,3,6,4,7,17,17,10,4,8,3,30,19,76,52,16,18,20,14,6,2,1,0,0,0,3,1,2020,0-2,1-3,6.9,4.2,7.1,25,23
0,1,Home Team Win,4,1,28,72,-44,4,8,8,4,17,16,5,4,3,6,20,19,63,85,36,9,15,10,3,2,0,0,0,0,1,4,2020,44563,4-1,7.4,8.1,4.6,16,21
2,2,Tie,1,1,53,47,,6,5,7,2,19,8,6,1,9,1,21,27,79,77,7,24,11,13,0,3,0,0,0,0,1,1,2020,44562,1-1,4.8,6.7,6,25,21
0,1,Home Team Win,4,0,50,50,0,3,2,7,0,11,5,1,3,4,2,21,29,80,78,20,12,13,11,1,4,0,0,0,0,0,4,2020,1-0,4-0,4.8,8.4,4.7,18,20
0,1,Home Team Win,2,1,51,49,2,6,4,8,4,16,12,2,4,5,7,24,22,78,78,13,15,12,8,2,3,0,0,0,0,1,2,2020,0-1,2-1,6,6.7,5.4,22,11
0,1,Home Team Win,4,0,66,34,32,7,1,7,2,16,6,2,3,3,2,22,15,89,82,13,11,8,12,1,1,0,0,0,0,0,4,2020,1-0,4-0,5.8,8.4,4.9,19,9
2,2,Tie,1,1,48,52,,8,7,3,6,12,15,1,2,7,12,15,15,77,80,21,9,8,17,3,2,0,0,0,0,1,1,2020,0-1,1-1,5.1,6.3,6.3,19,9
0,1,Home Team Win,1,0,37,63,-26,4,4,2,5,7,10,1,1,2,1,26,21,71,83,18,9,12,16,2,2,0,0,0,0,0,1,2020,1-0,1-0,3,5.9,5.9,23,26
1,0,Away Team Win,1,3,40,60,20,3,1,2,11,8,15,3,3,4,10,22,22,74,84,12,16,16,12,3,3,0,0,0,0,3,1,2020,0-2,1-3,7,4.5,8.1,10,12
0,1,Home Team Win,4,0,68,32,36,9,3,7,1,21,5,5,1,8,1,18,19,90,73,5,20,14,10,1,3,0,0,0,0,0,4,2020,3-0,4-0,5.6,8.8,4.1,18,13
2,2,Tie,0,0,64,36,,7,5,6,1,19,8,6,2,12,2,29,21,84,68,15,25,7,13,0,1,0,0,0,0,0,0,2020,0-0,0-0,2.8,7.2,6.1,21,18
0,1,Home Team Win,4,3,67,33,34,6,4,9,5,22,10,7,1,6,1,17,21,86,75,8,26,13,19,3,3,0,0,0,0,3,4,2020,1-0,4-3,10,7.1,5.2,11,11
2,2,Tie,1,1,63,37,,11,7,4,4,20,13,5,2,4,4,30,16,84,76,10,34,10,14,3,3,0,0,0,0,1,1,2020,44562,1-1,5,5.9,6.4,12,17
1,0,Away Team Win,0,1,39,61,22,2,3,0,5,6,9,4,1,6,2,23,24,77,86,11,16,12,6,3,1,0,0,0,0,1,0,2020,0-1,0-1,2.9,5.8,6.9,13,18
1,0,Away Team Win,0,1,45,55,10,4,6,3,5,9,15,2,4,4,6,17,27,80,83,18,12,13,11,1,1,0,0,0,0,1,0,2020,0-0,0-1,4,6,6.8,7,19
1,0,Away Team Win,0,2,33,67,34,1,6,2,5,5,15,2,4,5,8,18,19,67,85,24,7,9,13,0,1,0,0,0,0,2,0,2020,0-1,0-2,4.3,5.4,7.2,10,14
1,0,Away Team Win,0,2,64,36,-28,8,5,4,2,15,7,3,0,6,4,28,26,82,67,13,22,14,10,2,2,0,0,0,0,2,0,2020,0-1,0-2,4.3,5,7.6,18,16
1,0,Away Team Win,1,4,34,66,32,1,7,5,9,11,17,5,1,6,10,23,22,78,91,25,15,6,6,1,0,0,0,0,1,4,1,2020,0-3,1-4,7.2,4.9,7.8,7,7
2,2,Tie,1,1,48,52,,8,5,2,6,13,15,3,4,5,4,15,32,77,75,22,23,14,13,2,2,0,0,0,0,1,1,2020,0-0,1-1,5,6.2,6.4,19,21
2,2,Tie,1,1,40,60,,2,9,5,4,9,17,2,4,2,8,15,25,68,75,27,14,19,18,3,2,0,0,0,0,1,1,2020,0-1,1-1,4.5,6.1,6.1,33,37
2,2,Tie,1,1,54,46,,1,5,4,6,8,11,3,1,5,7,19,34,80,74,11,11,7,13,3,1,0,0,0,0,1,1,2020,0-0,1-1,4.7,6,6.7,22,15
2,2,Tie,1,1,58,42,,4,9,4,4,8,15,0,2,3,5,20,25,83,78,26,15,11,12,2,5,0,0,0,0,1,1,2020,44562,1-1,4.8,6.4,5.6,22,17
0,1,Home Team Win,5,0,61,39,22,6,5,9,2,20,8,5,1,10,2,18,13,88,76,8,21,11,12,3,0,0,0,0,0,0,5,2020,2-0,5-0,6.3,8.6,4.4,8,13
1,0,Away Team Win,2,3,40,60,20,3,6,7,12,15,21,5,3,3,7,22,27,72,83,12,21,18,11,5,3,0,0,0,0,3,2,2020,44563,2-3,9.7,4.9,7.6,15,22
2,2,Tie,1,1,51,49,,8,3,7,4,19,8,4,1,4,2,27,23,79,77,19,22,9,14,1,4,0,0,0,0,1,1,2020,44562,1-1,4.7,6.5,5.9,16,25
0,1,Home Team Win,2,1,68,32,36,11,4,8,2,26,9,7,3,7,3,25,21,85,67,8,28,11,21,1,3,0,1,0,0,1,2,2020,44562,2-1,7.1,7.3,4.6,27,10
0,1,Home Team Win,3,0,75,25,50,6,1,7,0,18,3,5,2,7,2,26,26,90,70,2,17,5,14,0,1,0,0,0,0,0,3,2020,0-0,3-0,4.9,7.9,5.5,10,7
0,1,Home Team Win,2,1,49,51,-2,5,2,4,1,14,9,5,6,4,3,24,38,80,79,27,18,13,10,2,1,0,0,0,0,1,2,2020,2-0,2-1,5.6,6.6,5.7,26,19
2,2,Tie,1,1,50,50,,3,6,2,4,5,14,0,4,1,4,26,25,80,81,26,7,10,20,2,2,0,0,0,0,1,1,2020,44562,1-1,4.3,6.2,6.2,19,13
0,1,Home Team Win,3,1,66,34,32,6,2,7,3,15,6,2,1,3,3,32,17,88,73,9,14,14,8,1,2,0,0,0,0,1,3,2020,1-0,3-1,6.6,7,5.3,10,16
2,2,Tie,1,1,46,54,,4,4,2,8,9,20,3,8,3,4,18,30,82,82,20,14,11,14,2,2,0,0,0,0,1,1,2020,1-0,1-1,4.9,5.5,7.5,16,10
0,1,Home Team Win,3,1,50,50,0,4,3,6,4,13,9,3,2,4,1,24,25,82,81,8,11,12,10,5,1,0,0,0,0,1,3,2020,1-0,3-1,6.4,6.8,5.9,13,11
1,0,Away Team Win,1,2,37,63,26,7,1,2,4,10,6,1,1,5,1,24,19,75,86,17,19,12,13,1,2,0,0,0,0,2,1,2020,0-2,1-2,5.3,5.7,6.9,14,17
2,2,Tie,1,1,72,28,,7,5,5,4,15,11,3,2,5,3,17,18,87,68,8,30,12,14,1,3,0,0,0,0,1,1,2020,0-0,1-1,4.8,6.5,6.4,12,18
1,0,Away Team Win,0,2,25,75,50,3,3,2,10,5,21,0,8,0,12,14,26,68,86,31,8,13,13,1,1,0,0,0,0,2,0,2020,0-0,0-2,4.8,5,7.4,16,16
0,1,Home Team Win,1,0,49,51,-2,2,6,3,3,5,15,0,6,2,4,20,22,78,79,17,9,13,17,2,4,0,0,0,0,0,1,2020,0-0,1-0,3.3,6.5,5.6,15,21
1,0,Away Team Win,2,4,40,60,20,3,4,5,7,8,18,0,7,4,6,17,19,76,85,17,9,10,11,2,2,0,0,0,0,4,2,2020,44593,2-4,7.9,5,7.2,19,18
2,2,Tie,1,1,52,48,,8,4,5,4,20,11,7,3,8,6,30,22,76,71,20,20,8,15,3,1,0,0,0,0,1,1,2020,44562,1-1,4.8,6.3,6.9,16,20
1,0,Away Team Win,1,3,60,40,-20,4,3,5,6,10,9,1,0,3,6,25,15,85,79,11,10,19,13,1,2,0,0,1,0,3,1,2020,0-0,1-3,7.2,4.8,7.3,12,7
2,2,Tie,1,1,67,33,,7,2,4,1,17,7,6,4,1,3,26,19,89,76,8,25,20,20,2,2,0,0,0,0,1,1,2020,0-0,1-1,4.2,6.3,6,17,14
2,2,Tie,2,2,40,60,,6,6,5,7,15,16,4,3,10,8,22,18,77,82,26,18,14,16,2,4,0,0,0,0,2,2,2020,2-0,2-2,8.1,6.4,5.8,10,24
2,2,Tie,2,2,33,67,,3,11,7,3,13,21,3,7,4,9,21,28,66,82,18,7,18,13,1,1,0,0,0,0,2,2,2020,44563,2-2,7.6,6.4,5.7,20,20
1,0,Away Team Win,0,3,47,53,6,4,4,1,6,8,12,3,2,2,6,14,26,79,82,7,12,12,10,3,0,0,0,0,0,3,0,2020,0-1,0-3,5.2,4.7,8.3,9,9
0,1,Home Team Win,5,0,51,49,2,2,4,9,1,12,6,1,1,5,1,13,25,87,87,16,18,17,9,0,1,0,0,0,0,0,5,2020,3-0,5-0,5.8,8.8,4.1,19,10
0,1,Home Team Win,3,0,57,43,14,5,3,7,3,15,8,3,2,3,4,16,28,83,75,12,10,14,14,2,3,0,0,0,0,0,3,2020,1-0,3-0,5.7,7.3,4.9,16,16
1,0,Away Team Win,2,3,51,49,-2,7,4,5,7,15,14,3,3,4,3,24,19,80,79,18,17,15,7,2,2,0,0,0,0,3,2,2020,44562,2-3,8.9,5.5,7.2,18,23
0,1,Home Team Win,2,1,47,53,-6,4,8,8,5,14,16,2,3,3,7,15,31,73,76,26,10,15,14,1,3,0,0,0,0,1,2,2020,2-0,2-1,6.8,6.5,4.8,18,17
0,1,Home Team Win,4,3,59,41,18,3,6,4,6,13,15,6,3,6,2,19,18,84,74,11,16,15,12,4,2,0,0,0,0,3,4,2020,44594,4-3,9.8,6.1,6.2,18,19
2,2,Tie,3,3,43,57,,2,9,8,8,13,22,3,5,3,4,19,29,77,83,14,14,15,18,3,2,0,0,0,0,3,3,2020,44593,3-3,10,6.1,7.1,8,16
1,0,Away Team Win,0,2,41,59,18,3,7,7,7,13,18,3,4,6,4,21,19,73,83,11,21,11,12,0,1,0,0,0,0,2,0,2020,0-2,0-2,5.3,5.8,7.3,12,15
2,2,Tie,1,1,52,48,,7,2,6,5,14,9,1,2,2,1,20,23,84,80,12,13,7,12,1,3,0,1,0,0,1,1,2020,1-0,1-1,5.5,6.6,6,15,12
2,2,Tie,1,1,70,30,,11,3,2,3,16,7,3,1,7,3,30,14,89,67,7,37,10,10,1,3,0,0,0,0,1,1,2020,0-1,1-1,4.6,6.3,6.8,18,13
1,0,Away Team Win,1,2,30,70,40,0,2,0,4,0,8,0,2,0,10,18,32,68,85,37,7,5,10,0,1,0,0,0,0,2,1,2020,0-1,1-2,4.9,5.8,6.5,19,12
2,2,Tie,1,1,38,62,,5,4,3,2,8,10,0,4,5,6,20,24,68,80,14,14,18,12,3,2,0,0,0,0,1,1,2020,1-0,1-1,4.1,6.5,6.3,16,23
1,0,Away Team Win,2,5,41,59,18,3,3,3,8,9,16,3,5,4,3,14,10,82,88,11,12,13,17,1,1,0,0,0,0,5,2,2020,1-0,2-5,7.5,5,7.9,7,11
1,0,Away Team Win,1,3,72,28,-44,8,10,6,8,20,20,6,2,9,4,21,20,86,67,9,31,6,13,0,1,0,0,0,0,3,1,2020,0-3,1-3,7.1,5.2,7.5,14,20
1,0,Away Team Win,1,2,49,51,2,3,2,3,3,9,9,3,4,5,4,18,21,78,80,18,17,12,15,1,2,0,0,0,0,2,1,2020,44562,1-2,5.6,5.6,6.3,30,18
0,1,Home Team Win,5,3,61,39,22,5,1,6,4,13,5,2,0,0,5,20,15,86,80,9,26,12,11,2,2,0,1,0,0,3,5,2020,44595,5-3,8.8,7.3,5.3,8,11
1,0,Away Team Win,1,2,68,32,-36,6,1,5,5,16,6,5,0,6,2,27,18,87,70,4,21,11,11,1,2,0,0,0,0,2,1,2020,0-1,1-2,5.9,5.8,7.2,11,16
0,1,Home Team Win,2,1,58,42,16,7,6,6,3,15,14,2,5,6,7,20,22,83,73,23,14,14,15,2,2,0,0,0,0,1,2,2020,1-0,2-1,6,6.3,5.3,24,22
1,0,Away Team Win,1,3,42,58,16,7,7,4,6,15,14,4,1,4,3,15,22,81,84,17,10,11,13,0,0,0,0,0,0,3,1,2020,44593,1-3,6.3,5.5,7.2,12,9
2,2,Tie,1,1,59,41,,5,2,2,5,10,10,3,3,4,1,15,20,81,75,16,13,15,8,3,1,0,0,0,0,1,1,2020,0-0,1-1,4.3,5.7,6.8,19,25
2,2,Tie,3,3,44,56,,5,3,7,4,15,12,3,5,4,5,17,22,71,78,21,17,11,16,2,3,0,0,0,0,3,3,2020,44594,3-3,8.5,6.3,6.5,20,30
0,1,Home Team Win,4,1,56,44,12,7,5,9,2,18,13,2,6,5,4,14,21,84,79,20,12,8,14,2,3,0,0,0,0,1,4,2020,44563,4-1,7.3,8.1,4.4,12,13
2,2,Tie,0,0,59,41,,9,1,1,3,16,5,6,1,6,1,27,24,82,74,10,17,16,19,2,1,0,0,0,0,0,0,2020,0-0,0-0,2,5.8,6.6,10,11
2,2,Tie,1,1,36,64,,3,4,3,4,9,10,3,2,11,5,19,28,71,83,25,26,16,10,0,0,0,0,0,1,1,1,2020,1-0,1-1,4.5,6.6,6.5,20,18
0,1,Home Team Win,3,1,68,32,36,2,2,7,1,10,5,1,2,9,2,21,12,87,67,12,19,15,9,1,3,0,0,0,1,1,3,2020,0-1,3-1,5.6,7.5,4.7,20,16
2,2,Tie,2,2,39,61,,2,8,3,6,6,16,1,2,3,8,33,12,71,82,17,18,12,11,0,1,0,0,0,0,2,2,2020,44563,2-2,6.9,5.8,6.5,17,12
2,2,Tie,1,1,42,58,,4,9,1,5,9,16,4,2,6,5,20,16,72,80,10,12,14,5,6,1,0,0,0,0,1,1,2020,1-0,1-1,4.5,6.2,6.6,15,15
0,1,Home Team Win,2,1,48,52,-4,5,7,5,5,12,15,2,3,2,3,16,37,74,73,17,14,16,17,3,2,0,0,0,0,1,2,2020,2-0,2-1,5.9,7.3,4.9,31,28
2,2,Tie,2,2,40,60,,12,5,7,4,22,12,3,3,5,5,13,23,75,84,17,19,12,19,1,2,0,0,0,0,2,2,2020,44562,2-2,8,6.9,5.9,17,14
2,2,Tie,3,3,62,38,,2,2,5,4,9,7,2,1,10,2,29,29,81,72,8,30,5,8,0,1,0,0,0,0,3,3,2020,44594,3-3,8.6,6.4,6.6,12,11
