Home Team,Away Team,Result,Home Team Goals Scored,Away Team Goals Scored,Home Team Possession %,Away Team Possession %,Winning Team Possession Difference %,Home Team Off Target Shots,Away Team Off Target Shots,Home Team On Target Shots,Away Team On Target Shots,Home Team Total Shots,Away Team Total Shots,Home Team Blocked Shots,Away Team Blocked Shots,Home Team Corners,Away Team Corners,Home Team Throw Ins,Away Team Throw Ins,Home Team Pass Success %,Away Team Pass Success %,Home Team Clearances,Away Team Clearances,Home Team Fouls,Away Team Fouls,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Second Yellow Cards,Away Team Second Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Goals Conceeded,Away Team Goals Conceeded,year,Half Time Score,Score,Match Excitement,Home Team Rating,Away Team Rating,Home Team Aerials Won,Away Team Aerials Won
2,2,Tie,0,0,70,30,-57,9,2,4,2,17,6,4,2,12,4,18,18,86,64,6,40,17,17,1,3,0,0,0,0,0,0,2015,0-0,0-0,3.1,6.6,6.7,16,21
2,2,Tie,1,1,60,40,-33,4,6,5,5,15,13,6,2,7,2,25,15,84,74,13,34,16,16,2,3,0,0,0,0,1,1,2015,0-1,01-Jan,5.4,6.7,6.1,5,12
2,2,Tie,0,0,38,62,63,10,6,5,1,20,10,5,3,7,3,20,15,77,83,29,45,18,15,4,3,0,0,0,0,0,0,2015,0-0,0-0,3.5,7.1,5.8,15,11
2,2,Tie,1,1,63,37,-41,4,3,4,4,10,12,2,5,9,3,24,20,85,78,19,29,12,15,2,1,0,0,0,0,1,1,2015,1-0,01-Jan,4.8,6.6,6.6,8,7
2,2,Tie,0,0,58,42,-28,6,5,3,2,12,13,3,6,8,6,20,21,84,76,19,22,15,18,1,2,0,0,0,0,0,0,2015,0-0,0-0,2.6,6.5,6.3,18,10
2,2,Tie,1,1,59,41,-31,6,2,6,2,16,6,4,2,8,2,30,25,83,75,17,28,15,14,2,2,0,0,0,0,1,1,2015,0-0,01-Jan,4.5,6.5,6.2,15,21
2,2,Tie,1,1,61,39,-36,4,4,1,3,13,8,8,1,3,3,29,22,78,62,13,16,12,23,2,4,0,0,0,0,1,1,2015,0-1,01-Jan,3.5,6.6,6.8,20,25
2,2,Tie,0,0,31,69,123,5,11,5,6,14,25,4,8,4,4,24,26,60,81,25,23,24,10,4,4,0,0,0,0,0,0,2015,0-0,0-0,4.4,6,6.2,13,13
2,2,Tie,1,1,57,43,-25,9,3,5,2,20,9,6,4,12,4,27,18,78,74,16,30,9,24,1,2,0,1,0,0,1,1,2015,44562,01-Jan,5.3,7,6.1,21,12
2,2,Tie,1,1,60,40,-33,7,2,8,4,20,8,5,2,10,3,14,15,86,75,13,24,9,19,1,3,0,1,0,0,1,1,2015,44562,01-Jan,5.8,7.3,5.8,9,10
2,2,Tie,1,1,68,32,-53,7,1,5,2,14,7,2,4,15,3,21,26,83,68,11,52,15,9,1,2,0,0,0,0,1,1,2015,0-1,01-Jan,5,6.8,6,23,22
